# Age (lower edge), Age (upper edge), Log Gross Income (lower edge), Log Gross Income (upper edge), Probability
40.0, 45.0, 9.244766954245778, 9.411944253331772, 0.010244215545435096
40.0, 45.0, 9.411944253331772, 9.579121552417764, 0.015838045460565862
40.0, 45.0, 9.579121552417764, 9.746298851503758, 0.016542266507727887
40.0, 45.0, 9.746298851503758, 9.913476150589752, 0.020353944432558
40.0, 45.0, 9.913476150589752, 10.080653449675744, 0.04297011747205836
40.0, 45.0, 10.080653449675744, 10.247830748761737, 0.05848294974070565
40.0, 45.0, 10.247830748761737, 10.415008047847731, 0.050096280221291686
40.0, 45.0, 10.415008047847731, 10.582185346933723, 0.0788707196055058
40.0, 45.0, 10.582185346933723, 10.749362646019717, 0.07717374249880286
40.0, 45.0, 10.749362646019717, 10.916539945105711, 0.07993683202412609
40.0, 45.0, 10.916539945105711, 11.083717244191705, 0.10237613473117951
40.0, 45.0, 11.083717244191705, 11.250894543277699, 0.13049118195433568
40.0, 45.0, 11.250894543277699, 11.418071842363691, 0.0819826593717843
40.0, 45.0, 11.418071842363691, 11.585249141449685, 0.08053020346201262
40.0, 45.0, 11.585249141449685, 11.752426440535679, 0.05344010758932665
40.0, 45.0, 11.752426440535679, 11.919603739621671, 0.03926684394453444
40.0, 45.0, 11.919603739621671, 12.086781038707665, 0.02307261260710538
40.0, 45.0, 12.086781038707665, 12.253958337793659, 0.01303705514971829
40.0, 45.0, 12.253958337793659, 12.42113563687965, 0.012019031899827816
45.0, 50.0, 8.241703159729818, 8.408880458815812, 0.0015185510020503585
45.0, 50.0, 8.408880458815812, 8.576057757901804, 0.0032591754780536115
45.0, 50.0, 8.576057757901804, 8.743235056987798, 0.002314688901585937
45.0, 50.0, 8.743235056987798, 8.910412356073792, 0.001959551159839406
45.0, 50.0, 8.910412356073792, 9.077589655159784, 0.0014879821837734419
45.0, 50.0, 9.077589655159784, 9.244766954245778, 0.004845607238336535
45.0, 50.0, 9.244766954245778, 9.411944253331772, 0.013496582810703942
45.0, 50.0, 9.411944253331772, 9.579121552417764, 0.014082784855308342
45.0, 50.0, 9.579121552417764, 9.746298851503758, 0.015353188979581378
45.0, 50.0, 9.746298851503758, 9.913476150589752, 0.033431947741706075
45.0, 50.0, 9.913476150589752, 10.080653449675744, 0.03258995661475512
45.0, 50.0, 10.080653449675744, 10.247830748761737, 0.05802905745993799
45.0, 50.0, 10.247830748761737, 10.415008047847731, 0.06667373945207192
45.0, 50.0, 10.415008047847731, 10.582185346933723, 0.06509764714502972
45.0, 50.0, 10.582185346933723, 10.749362646019717, 0.08749425148876888
45.0, 50.0, 10.749362646019717, 10.916539945105711, 0.08567540680129235
45.0, 50.0, 10.916539945105711, 11.083717244191705, 0.09429041905803985
45.0, 50.0, 11.083717244191705, 11.250894543277699, 0.09475839170254383
45.0, 50.0, 11.250894543277699, 11.418071842363691, 0.09443607048630046
45.0, 50.0, 11.418071842363691, 11.585249141449685, 0.07619412817955044
