stage,multiplier,target,target_gap,rental_income_positive_share_mean,rental_income_positive_share_stdev,active_btl_share_mean,latent_btl_share_mean,btl_stock_fraction_mean,seed_count,seeds
coarse,1.25,0.0515255103048705,0.03517932835099713,0.08670483865586763,0.0009521054351591569,0.08275941464056127,0.11096711897486042,0.35787287617990005,4,"1,2,3,4"
coarse,1.3,0.0515255103048705,0.036175000900725715,0.08770051120559622,0.0003659514525846789,0.08549365744367282,0.11485125596304668,0.3567390477512493,4,"1,2,3,4"
coarse,1.35,0.0515255103048705,0.039625940450698685,0.09115145075556919,0.0008457028421721657,0.08921097733050219,0.1202049989651427,0.35435655191560245,4,"1,2,3,4"
coarse,1.4,0.0515255103048705,0.039942013365217355,0.09146752367008786,0.0009748926310770898,0.09241813785178722,0.12523337104566154,0.3558798028872848,4,"1,2,3,4"
coarse,1.45,0.0515255103048705,0.041944820199504504,0.093470330504375,0.0014039611075369349,0.09521849656560362,0.1302262202220557,0.3565927679067185,4,"1,2,3,4"
coarse,1.5,0.0515255103048705,0.04287089014138856,0.09439640044625906,0.0005971111030517429,0.0956873277211932,0.1301850969986396,0.35494508606329817,4,"1,2,3,4"
coarse,1.55,0.0515255103048705,0.04563810542856635,0.09716361573343685,0.00019332568978575038,0.10099781911291664,0.1395704662389864,0.35450831482509715,4,"1,2,3,4"
coarse,1.6,0.0515255103048705,0.046288329882142834,0.09781384018701333,0.000495058015371816,0.10207640706550367,0.14164431713159764,0.3546327595780122,4,"1,2,3,4"
coarse,1.65,0.0515255103048705,0.0478330367776998,0.0993585470825703,0.0007553269988915589,0.1045748427261048,0.14660502190506,0.35606686563020545,4,"1,2,3,4"
coarse,1.7,0.0515255103048705,0.04868531777411421,0.10021082807898471,0.0009273231743265023,0.10810701842177986,0.15106938222231311,0.35437508328706274,4,"1,2,3,4"
coarse,1.75,0.0515255103048705,0.050052127038322236,0.10157763734319274,0.0019595012834452406,0.11002702895338642,0.15446179662805984,0.3568007079400333,4,"1,2,3,4"
coarse,1.8,0.0515255103048705,0.05201679951554901,0.10354230982041951,0.0012675589535800817,0.1128274296472622,0.1604656665707026,0.35609568295391447,4,"1,2,3,4"
coarse,1.85,0.0515255103048705,0.053226420732903776,0.10475193103777428,0.0005837891533634894,0.11520466816355718,0.1639902087766775,0.3579108967240422,4,"1,2,3,4"
coarse,1.9,0.0515255103048705,0.05435411977382916,0.10587963007869966,0.00041033749849135874,0.11801267981964936,0.16920675375597768,0.3590223625763465,4,"1,2,3,4"
coarse,1.95,0.0515255103048705,0.05618856911142979,0.10771407941630029,0.0005958387419826108,0.11949877179802844,0.1729322375734446,0.3581638534147696,4,"1,2,3,4"
coarse,2.0,0.0515255103048705,0.057291332339623954,0.10881684264449445,0.0012153955063562516,0.12274172290139204,0.17804323167197925,0.3600857162687396,4,"1,2,3,4"
fine,0.3,0.0515255103048705,0.009229799553841199,0.0422957107510293,0.0007651058471949381,0.02024916729295198,0.025860319408840517,0.3580891865630206,4,"1,2,3,4"
fine,0.305,0.0515255103048705,0.009535956378571298,0.0419895539262992,0.0007162317302428196,0.021107373917926282,0.026817591162783164,0.3593747223764575,4,"1,2,3,4"
fine,0.31,0.0515255103048705,0.008843143125775478,0.04268236717909502,0.0008950174588480827,0.02209433896609439,0.028081583273791354,0.356960535813437,4,"1,2,3,4"
fine,0.315,0.0515255103048705,0.008599202538457806,0.042926307766412694,0.001900117684868462,0.02159026317315077,0.027625691853781352,0.3582907273736813,4,"1,2,3,4"
fine,0.32,0.0515255103048705,0.008981559856452673,0.04254395044841783,0.0010145272081112126,0.02176222849127636,0.02769522067770948,0.3597796640755136,4,"1,2,3,4"
fine,0.325,0.0515255103048705,0.007139263707435471,0.04438624659743503,0.0006819238022268043,0.022766152977096027,0.029123924426162226,0.3583392282065519,4,"1,2,3,4"
fine,0.33,0.0515255103048705,0.007424142576421509,0.04410136772844899,0.001094832833239681,0.02321550665223219,0.029715237112881696,0.35860791227096056,4,"1,2,3,4"
fine,0.335,0.0515255103048705,0.007817534454289073,0.04370797585058143,0.0005581531016687222,0.023529132213943954,0.030172483728221986,0.36091853137146035,4,"1,2,3,4"
fine,0.34,0.0515255103048705,0.005272865708698442,0.04625264459617206,0.0018352815228242605,0.023308701517423216,0.02989847773937424,0.3591882842865075,4,"1,2,3,4"
