month_end,spread_fraction,credit_per_household,delta_spread_fraction,delta_credit_per_household
2011-11-30,0.026175154734891487,456.1888111888112,0.0012722450662670283,35.45454545454544
2011-12-31,0.0277266775877155,410.6293706293706,0.0015515228528240124,-45.55944055944059
2012-01-31,0.028010223175981862,377.72727272727275,0.00028354558826636234,-32.902097902097864
2012-02-29,0.02853368157381706,363.35664335664336,0.0005234583978351998,-14.370629370629388
2012-03-31,0.028669887839914997,446.2937062937063,0.00013620626609793518,82.93706293706293
2012-04-30,0.03096328540034741,351.7832167832168,0.002293397560432415,-94.51048951048949
2012-05-31,0.031825735125757176,446.3636363636364,0.0008624497254097648,94.58041958041957
2012-06-30,0.03366656057804798,424.54545454545456,0.0018408254522908063,-21.818181818181813
2012-07-31,0.033810044013198606,457.16783216783216,0.00014348343515062367,32.6223776223776
2012-08-31,0.03386658609668142,460.83916083916085,5.6542083482810646e-05,3.671328671328695
2012-09-30,0.0332494261389992,409.3706293706294,-0.0006171599576822173,-51.46853146853147
2012-10-31,0.031394421006837876,456.8881118881119,-0.0018550051321613234,47.517482517482506
2012-11-30,0.03074726410964796,453.8811188811189,-0.0006471568971899155,-3.0069930069930138
2012-12-31,0.02984994113477403,404.65034965034965,-0.0008973229748739306,-49.230769230769226
2013-01-31,0.026811851672341378,409.7902097902098,-0.003038089462432652,5.139860139860161
2013-02-28,0.02550582977440472,374.1958041958042,-0.0013060218979366565,-35.5944055944056
2013-03-31,0.02595295743440066,406.74825174825173,0.0004471276599959384,32.55244755244752
2013-04-30,0.02563206831874934,435.8041958041958,-0.00032088911565131967,29.055944055944053
2013-05-31,0.02307803349841254,525.6643356643357,-0.0025540348203367987,89.8601398601399
2013-06-30,0.02135512721418634,522.9370629370629,-0.0017229062842262013,-2.727272727272748
2013-07-31,0.02197769072903593,591.3986013986014,0.0006225635148495896,68.46153846153845
2013-08-31,0.02084666647507242,583.1118881118881,-0.0011310242539635113,-8.28671328671328
2013-09-30,0.01950509016747481,570.7342657342657,-0.0013415763075976077,-12.377622377622401
2013-10-31,0.01919517369158505,616.7132867132867,-0.000309916475889762,45.979020979021016
2013-11-30,0.01891908425012394,595.5594405594405,-0.00027608944146110745,-21.15384615384619
2013-12-31,0.01772237465568718,581.2587412587412,-0.001196709594436761,-14.300699300699307
2014-01-31,0.01653186453824647,563.006993006993,-0.0011905101174407122,-18.251748251748268
2014-02-28,0.01673034478318397,515.2447552447552,0.00019848024493750172,-47.76223776223776
2014-03-31,0.01606127472571638,537.4125874125874,-0.0006690700574675905,22.167832167832216
2014-04-30,0.01718067731490395,585.3146853146853,0.0011194025891875688,47.90209790209792
2014-05-31,0.01676151434447322,587.5524475524476,-0.00041916297043072953,2.23776223776224
2014-06-30,0.01571733655664115,625.0,-0.0010441777878320672,37.447552447552425
2014-07-31,0.01424274770961946,676.3986013986014,-0.0014745888470216913,51.398601398601386
2014-08-31,0.01518845936564987,623.4965034965035,0.0009457116560304089,-52.90209790209792
2014-09-30,0.01477450621567366,622.6223776223776,-0.00041395314997621016,-0.8741258741258662
2014-10-31,0.013733686348047811,642.1328671328671,-0.001040819867625848,19.510489510489492
2014-11-30,0.01403163740689791,563.3566433566433,0.00029795105885009956,-78.77622377622379
